Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Property Type,Latitude,Longitude,Price
650,82,3,3,2,2,0,0,1,0,Jaguaré/São Paulo,rent,apartment,-23.5331268,-46.7570686,4200
470,58,1,2,1,1,1,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.644138,-46.642212,1400
540,56,2,1,0,1,0,0,1,0,Campo Limpo/São Paulo,sale,apartment,0.0,0.0,180000
0,47,2,1,0,0,0,0,0,0,Parque do Carmo/São Paulo,sale,apartment,-23.6038656,-46.468649,236802
390,82,3,2,1,1,0,1,1,0,Tatuapé/São Paulo,rent,apartment,-23.531241,-46.557401,1900
100,47,2,1,0,1,1,0,0,0,Vila Jacuí/São Paulo,sale,apartment,-23.5018558,-46.4563858,217600
590,55,2,1,0,1,0,0,0,0,Freguesia do Ó/São Paulo,rent,apartment,-23.4734564,-46.7043791,900
520,63,3,2,1,2,0,0,1,0,Vila Guilherme/São Paulo,rent,apartment,-23.5197419,-46.6015623,1640
750,75,3,2,1,2,0,1,1,0,Campo Grande/São Paulo,rent,apartment,-23.6907854,-46.6767873,1297
715,90,3,3,1,2,1,0,1,0,Vila Leopoldina/São Paulo,rent,apartment,-23.528688,-46.729752,3900
560,70,1,2,1,2,0,0,0,0,Casa Verde/São Paulo,rent,apartment,-23.510988,-46.657441,2200
2000,127,3,2,1,1,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.538683,-46.6590351,930000
500,45,1,2,1,1,0,1,1,0,Vila Mariana/São Paulo,rent,apartment,-23.586055,-46.63353,2500
450,59,2,1,0,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5124973,-46.6567422,450000
2569,232,4,1,2,3,0,0,0,0,Moema/São Paulo,rent,apartment,-23.6069333,-46.6635909,15000
330,32,1,2,1,1,1,0,0,0,Consolação/São Paulo,sale,apartment,-23.54799,-46.644325,260865
150,47,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,sale,apartment,-23.503116,-46.420591,190000
1050,120,3,3,2,2,0,0,1,0,Campo Grande/São Paulo,rent,apartment,-23.6583171,-46.6955332,4400
100,45,2,2,1,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.462734,-46.575959,220000
280,39,1,1,0,0,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.5649911,-46.6157968,1200
738,39,1,1,0,1,0,0,0,0,Consolação/São Paulo,sale,apartment,-23.5492047,-46.645271,300000
1003,89,2,2,1,1,0,0,0,0,Pinheiros/São Paulo,rent,apartment,-23.55486,-46.683229,2400
1550,168,3,2,1,2,1,0,0,0,Cursino/São Paulo,rent,apartment,-23.625469,-46.625099,4500
434,62,2,2,1,0,1,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.589532,-46.5543923,365000
490,57,2,1,0,1,0,0,1,0,Butantã/São Paulo,rent,apartment,-23.5879112,-46.7389004,2500
150,65,2,1,0,2,0,0,0,0,Penha/São Paulo,rent,apartment,0.0,0.0,1300
600,61,3,2,1,1,0,0,0,0,Pirituba/São Paulo,rent,apartment,-23.506207,-46.7241281,1400
415,48,2,1,0,1,0,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.5633586,-46.477919,900
2280,235,4,5,4,4,0,1,1,0,Moema/São Paulo,rent,apartment,0.0,0.0,10000
1318,106,3,4,3,2,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.610619,-46.687789,1240000
65,64,2,1,0,1,0,0,0,0,Cidade Ademar/São Paulo,sale,apartment,-23.662795,-46.6644371,395000
370,50,2,1,0,1,0,0,0,0,Brás/São Paulo,sale,apartment,-23.5491235,-46.6191217,320000
512,38,1,1,0,0,0,0,0,0,Bela Vista/São Paulo,rent,apartment,-23.5580942,-46.6412052,1500
106,48,2,1,0,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,0.0,0.0,750
1550,234,5,5,4,3,0,0,0,0,Rio Pequeno/São Paulo,rent,apartment,0.0,0.0,6500
100,47,2,1,0,1,1,0,0,0,Vila Jacuí/São Paulo,sale,apartment,-23.5018558,-46.4563858,223550
729,61,2,2,1,2,1,0,1,0,Cidade Ademar/São Paulo,rent,apartment,-23.652276,-46.671384,2500
2590,188,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.5419257,-46.7193055,6500
0,45,2,1,0,1,0,0,0,0,Pirituba/São Paulo,rent,apartment,-23.4828182,-46.7279869,1400
700,51,2,2,1,1,1,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.554783,-46.675622,690000
500,59,2,2,1,1,0,0,1,0,Belém/São Paulo,sale,apartment,-23.5381638,-46.5915058,415000
6300,288,3,4,2,6,1,0,1,0,Itaim Bibi/São Paulo,rent,apartment,-23.581559,-46.677833,29000
610,59,2,2,1,1,0,0,1,0,Cambuci/São Paulo,sale,apartment,-23.558459,-46.619069,470000
0,37,2,2,1,1,0,0,0,0,Perus/São Paulo,sale,apartment,-23.406884,-46.737037,199000
700,74,2,1,0,1,0,0,0,0,Ipiranga/São Paulo,rent,apartment,-23.5053909,-46.6227832,1750
0,37,2,2,1,1,1,0,1,0,Perus/São Paulo,sale,apartment,-23.406259,-46.737061,179000
680,80,3,2,1,2,0,0,1,0,Água Rasa/São Paulo,rent,apartment,-23.559797,-46.5715481,2500
1300,171,3,5,3,3,1,0,1,0,Butantã/São Paulo,rent,apartment,-23.585022,-46.777053,5000
729,81,2,3,2,2,1,0,1,0,Vila Olimpia/São Paulo,sale,apartment,-23.599474,-46.675614,1250000
2741,250,4,4,1,2,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.565352,-46.663813,9000
500,69,2,2,1,1,0,0,1,0,Carrão/São Paulo,sale,apartment,-23.5509737,-46.5301263,640000
2200,181,3,4,3,3,1,0,1,0,Moema/São Paulo,sale,apartment,-23.6034412,-46.6638856,3600000
0,45,2,2,1,1,0,0,1,0,Campo Limpo/São Paulo,rent,apartment,-23.650789,-46.766624,1550
470,43,1,2,1,1,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.627523,-46.663463,3000
0,40,2,2,1,1,1,0,0,0,Itaquera/São Paulo,sale,apartment,-23.548826,-46.456244,174000
450,70,2,2,1,1,0,0,1,0,Morumbi/São Paulo,sale,apartment,-23.620188,-46.73062,298000
0,96,3,2,1,2,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5203783,-46.6449204,672000
743,63,2,1,0,1,0,0,1,0,Belém/São Paulo,rent,apartment,-23.5400232,-46.5868981,1400
390,50,2,1,0,1,0,0,1,0,Sacomã/São Paulo,rent,apartment,-23.62239,-46.6070175,1700
800,60,2,2,1,2,0,0,1,0,Água Rasa/São Paulo,rent,apartment,-23.558168,-46.574041,2000
260,50,2,1,0,1,0,0,1,0,São Mateus/São Paulo,sale,apartment,0.0,0.0,215000
0,53,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.48889,-46.468044,1240
600,65,2,1,0,1,0,1,0,0,Butantã/São Paulo,rent,apartment,-23.5845237,-46.7694645,1050
350,46,2,1,0,1,0,0,0,0,Campo Limpo/São Paulo,sale,apartment,-23.6301215,-46.7595685,205000
571,55,1,1,0,1,0,0,1,0,Consolação/São Paulo,rent,apartment,-23.5532795,-46.6523395,2000
350,43,2,1,0,0,0,0,0,0,Barra Funda/São Paulo,sale,apartment,0.0,0.0,280000
450,70,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.538738,-46.636159,1200
350,40,1,2,1,1,1,0,1,0,Vila Maria/São Paulo,sale,apartment,-23.518056,-46.583873,251000
388,58,2,2,1,1,1,0,0,0,Limão/São Paulo,rent,apartment,-23.49985,-46.675106,2000
880,75,3,2,1,2,0,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.5898154,-46.7283701,2200
650,96,3,3,1,2,1,1,1,0,Bom Retiro/São Paulo,sale,apartment,-23.521107,-46.647678,750000
485,50,2,2,1,1,0,0,1,0,Barra Funda/São Paulo,rent,apartment,-23.5288458,-46.6537832,2100
1500,138,1,2,1,2,0,0,1,0,Itaim Bibi/São Paulo,rent,apartment,-23.5867625,-46.6799476,15000
1336,178,3,4,3,3,0,0,1,0,Mooca/São Paulo,rent,apartment,-23.552734,-46.5949995,6200
210,70,2,1,0,0,0,0,0,0,Bom Retiro/São Paulo,rent,apartment,-23.5280028,-46.6395067,1450
584,60,2,2,1,1,1,0,0,0,Tremembé/São Paulo,rent,apartment,-23.45511,-46.614656,1100
1300,120,3,3,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.539731,-46.712099,3300
420,75,3,2,1,1,0,0,0,0,Campo Grande/São Paulo,sale,apartment,-23.688136,-46.68033,310000
592,112,2,2,1,1,1,0,1,0,Freguesia do Ó/São Paulo,sale,apartment,-23.484405,-46.70072,388000
275,65,1,1,0,1,1,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.6557135,-46.6363298,1250
788,76,3,2,1,2,0,0,0,0,Morumbi/São Paulo,rent,apartment,-23.620461,-46.741726,1900
1500,160,2,3,1,2,1,0,1,0,Lapa/São Paulo,rent,apartment,-23.52403,-46.691799,4000
400,70,3,1,0,1,0,0,0,0,Cidade Líder/São Paulo,sale,apartment,-26.9225709,-49.0606445,330000
490,71,3,2,1,1,1,0,1,0,Santo Amaro/São Paulo,sale,apartment,-23.646626,-46.712885,380000
600,59,1,1,0,1,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6242638,-46.6676548,392500
1200,138,3,5,3,2,1,0,1,0,Vila Leopoldina/São Paulo,sale,apartment,-23.525211,-46.731094,1290000
650,66,3,2,1,2,0,0,1,0,Cidade Ademar/São Paulo,rent,apartment,-23.662295,-46.664347,1910
0,44,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.554192,-46.4060958,160000
0,65,2,2,1,1,1,0,1,0,Aricanduva/São Paulo,sale,apartment,-23.535333,-46.54069,460000
420,47,2,1,0,1,0,0,1,0,Campo Grande/São Paulo,sale,apartment,-23.6927249,-46.6774074,290000
296,42,1,1,0,0,0,0,0,0,Vila Maria/São Paulo,rent,apartment,-23.5113402,-46.5926369,890
434,60,2,2,1,1,0,0,1,0,Sacomã/São Paulo,sale,apartment,-23.617961,-46.596837,430000
1300,147,3,2,1,1,0,0,0,0,Santana/São Paulo,rent,apartment,-23.5012165,-46.6309262,2099
100,59,3,1,0,1,0,0,1,0,Liberdade/São Paulo,sale,apartment,-23.5535011,-46.6281897,353500
1200,60,2,3,2,2,0,0,1,0,Itaim Bibi/São Paulo,rent,apartment,-23.58247,-46.681652,3000
550,78,3,2,1,2,1,0,1,1,Penha/São Paulo,sale,apartment,-23.52244,-46.524579,610000
1486,127,4,2,1,2,0,0,0,0,Morumbi/São Paulo,rent,apartment,-23.6314377,-46.7291406,2500
700,70,3,2,1,1,1,1,1,0,Vila Guilherme/São Paulo,sale,apartment,-23.518269,-46.611925,583000
945,88,3,2,1,1,0,0,0,0,Casa Verde/São Paulo,rent,apartment,-23.5093633,-46.6654343,1250
0,200,3,2,1,3,0,0,1,0,Mandaqui/São Paulo,sale,apartment,-23.4667789,-46.6319613,1000000
750,54,1,2,1,1,1,1,1,0,Itaim Bibi/São Paulo,sale,apartment,0.0,0.0,1100000
500,38,1,2,1,0,0,0,0,0,Saúde/São Paulo,rent,apartment,-23.6173286,-46.6345487,2000
0,38,1,2,1,1,1,0,1,0,Santo Amaro/São Paulo,rent,apartment,-23.643684,-46.700094,1600
200,41,2,1,0,1,0,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.5267896,-46.6516566,310000
3200,371,4,5,4,5,1,0,1,0,Santo Amaro/São Paulo,rent,apartment,-23.6547122,-46.6908139,18000
820,76,2,2,1,1,0,0,1,0,Cambuci/São Paulo,rent,apartment,-23.569079,-46.623586,1900
790,63,2,2,1,2,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.5634559,-46.6408459,670000
700,132,4,4,3,3,0,0,0,0,Tatuapé/São Paulo,sale,apartment,-23.532057,-46.580338,899999
475,50,2,1,0,1,0,0,0,0,Mandaqui/São Paulo,sale,apartment,0.0,0.0,280000
303,46,2,2,1,1,1,0,1,0,Campo Limpo/São Paulo,sale,apartment,-23.611824,-46.754306,249000
0,51,2,2,1,1,0,0,0,0,Socorro/São Paulo,sale,apartment,-23.754537,-46.68528,137481
1224,112,2,1,0,1,1,0,0,0,Vila Madalena/São Paulo,rent,apartment,-23.5411366,-46.6968608,1900
400,58,2,1,0,1,0,1,0,0,Vila Guilherme/São Paulo,rent,apartment,0.0,0.0,1630
0,45,2,2,1,1,0,0,0,0,Pirituba/São Paulo,rent,apartment,-23.482818,-46.727986,1399
483,52,2,2,1,1,0,1,0,0,Sacomã/São Paulo,rent,apartment,-23.614906,-46.596925,1200
4500,286,4,5,4,4,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5591963,-46.6993554,4450000
700,65,3,2,1,1,1,0,1,0,Pedreira/São Paulo,rent,apartment,-23.684914,-46.670173,1150
0,59,2,1,0,1,1,0,0,1,Casa Verde/São Paulo,sale,apartment,-23.521758,-46.665712,631860
778,68,3,2,1,2,0,0,0,0,Butantã/São Paulo,rent,apartment,-23.574529,-46.732095,1900
1720,101,2,3,2,1,0,0,1,0,Itaim Bibi/São Paulo,sale,apartment,-23.5827952,-46.6815502,1350000
440,50,2,2,1,1,1,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.660846,-46.686396,340000
400,50,2,2,1,1,1,0,0,0,Pirituba/São Paulo,rent,apartment,-23.500051,-46.724592,1200
715,58,2,2,1,1,1,0,1,0,Vila Formosa/São Paulo,sale,apartment,-23.563899,-46.534821,365000
550,70,2,2,1,1,0,0,0,0,Jaçanã/São Paulo,rent,apartment,-23.460059,-46.58511,950
1600,175,4,4,3,3,1,1,1,0,Morumbi/São Paulo,rent,apartment,-23.625706,-46.734264,4000
373,48,2,2,1,1,0,1,0,0,Santa Cecília/São Paulo,rent,apartment,-23.540007,-46.646618,2400
744,56,2,2,1,1,0,0,1,0,Rio Pequeno/São Paulo,sale,apartment,-23.570266,-46.749121,309999
0,68,2,2,1,1,1,0,1,0,Medeiros/São Paulo,sale,apartment,-23.184962,-46.985039,250000
900,41,1,2,1,1,0,1,1,0,Saúde/São Paulo,rent,apartment,-23.611581,-46.63062,1700
380,62,3,2,1,1,0,0,0,0,Lapa/São Paulo,rent,apartment,-23.5185019,-46.6936506,2500
1020,105,3,2,1,1,0,0,1,0,Mandaqui/São Paulo,rent,apartment,-23.473211,-46.631454,3000
340,56,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.545412,-46.448054,1200
500,70,2,1,0,0,0,1,0,0,Consolação/São Paulo,sale,apartment,-23.554719,-46.6566922,760000
2000,265,4,3,2,2,0,1,0,0,Bela Vista/São Paulo,rent,apartment,-23.5652482,-46.643985,6800
580,70,2,2,1,2,0,0,1,0,Casa Verde/São Paulo,rent,apartment,-23.4958973,-46.6524465,1790
380,56,2,2,1,1,1,0,1,0,Pari/São Paulo,sale,apartment,-23.524417,-46.606747,410000
0,78,3,2,1,2,0,0,1,0,Vila Guilherme/São Paulo,sale,apartment,-23.4947861,-46.6088935,560000
500,60,2,1,0,1,0,0,1,0,Cidade Ademar/São Paulo,sale,apartment,-23.6677334,-46.6606826,321000
0,50,2,2,1,1,1,1,0,0,Vila Prudente/São Paulo,rent,apartment,-23.592986,-46.581311,1950
812,70,3,2,1,1,0,0,1,0,Campo Grande/São Paulo,rent,apartment,-23.667048,-46.680107,1360
400,40,1,2,1,1,1,0,1,1,Vila Leopoldina/São Paulo,sale,apartment,-23.52989,-46.731464,367900
900,90,2,2,1,2,0,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.5293675,-46.5579539,1700
730,120,3,2,0,2,1,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5608115,-46.6513234,3900
0,44,2,2,1,1,1,0,1,0,Sapopemba/São Paulo,sale,apartment,-23.585253,-46.533766,240000
0,55,2,1,0,1,0,1,0,0,Jaguaré/São Paulo,rent,apartment,-23.5568317,-46.7449281,2000
450,74,3,3,1,1,1,0,1,0,Butantã/São Paulo,sale,apartment,-23.582799,-46.717199,653000
610,64,3,1,0,1,0,0,1,0,Jabaquara/São Paulo,rent,apartment,-23.6501971,-46.6497748,1600
700,82,3,2,1,2,0,0,0,0,Cachoeirinha/São Paulo,rent,apartment,-23.476358,-46.66013,1600
340,49,2,2,1,1,0,0,1,0,Vila Jacuí/São Paulo,rent,apartment,-23.509735,-46.447294,1000
1200,118,3,4,2,3,0,0,1,0,Santana/São Paulo,rent,apartment,-23.488859,-46.627601,3300
0,33,1,2,1,1,0,0,0,0,Cangaíba/São Paulo,sale,apartment,-23.510317,-46.523647,149900
421,50,2,1,0,1,1,0,1,0,Pirituba/São Paulo,rent,apartment,-23.4939286,-46.7380706,1100
2200,225,4,2,1,3,1,0,0,0,Morumbi/São Paulo,rent,apartment,-23.6395575,-46.7366969,1900
390,55,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,sale,apartment,-23.471708,-46.687679,234000
350,50,2,2,1,1,1,1,1,0,Limão/São Paulo,sale,apartment,-23.504022,-46.676682,249000
0,50,2,2,1,1,1,0,0,0,Cachoeirinha/São Paulo,sale,apartment,-23.469227,-46.667066,240000
1216,180,3,2,1,2,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5669939,-46.6606564,5000
800,84,2,1,0,0,1,0,0,0,Consolação/São Paulo,sale,apartment,-23.5538256,-46.6602934,600000
200,50,2,1,0,1,0,0,0,0,Rio Pequeno/São Paulo,rent,apartment,-23.565103,-46.7506892,1400
260,51,2,1,0,1,0,0,0,0,Vila Curuçá/São Paulo,sale,apartment,-23.5176403,-46.4289272,202500
0,47,2,2,1,1,1,1,1,0,Jardim Paulista/São Paulo,rent,apartment,-23.559056,-46.655917,4200
750,50,1,2,1,1,1,1,1,0,Vila Olimpia/São Paulo,rent,apartment,-23.597916,-46.6814,3900
637,70,3,2,1,1,0,1,1,0,Butantã/São Paulo,rent,apartment,-23.5687737,-46.7436708,2750
590,56,2,2,1,1,0,0,1,0,Vila Andrade/São Paulo,rent,apartment,-23.6247459,-46.7409433,2700
450,57,2,2,1,1,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.524677,-46.647365,466000
250,44,2,2,1,1,0,0,0,0,Campo Limpo/São Paulo,rent,apartment,-23.623429,-46.749363,1050
400,52,2,2,1,1,0,0,0,0,Lajeado/São Paulo,sale,apartment,-23.513011,-46.436953,185000
350,53,2,2,1,1,1,0,1,0,Limão/São Paulo,sale,apartment,-23.499021,-46.679631,339000
1400,140,3,4,3,2,0,0,1,0,Ipiranga/São Paulo,rent,apartment,-23.5933942,-46.6069907,5500
550,62,2,1,0,0,0,0,0,0,Sé/São Paulo,rent,apartment,-23.5478475,-46.6305075,1200
460,59,2,1,0,1,0,0,0,0,Jardim São Luis/São Paulo,rent,apartment,-23.6547748,-46.744826,1040
490,65,2,2,1,1,1,0,1,0,Penha/São Paulo,sale,apartment,-23.535333,-46.54069,450000
507,61,2,2,1,1,0,0,1,0,Sacomã/São Paulo,rent,apartment,-23.614067,-46.597784,1800
300,32,1,2,1,1,0,0,0,0,Sé/São Paulo,sale,apartment,-23.5464599,-46.6235178,234000
0,78,2,2,1,1,1,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.567003,-46.685842,970000
0,125,3,3,1,2,1,1,1,0,Vila Jacuí/São Paulo,sale,apartment,-23.497643,-46.452307,850000
500,55,2,2,1,1,0,0,1,0,Cidade Ademar/São Paulo,sale,apartment,-23.667962,-46.673428,280000
3613,269,3,4,3,3,1,1,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.550752,-46.724845,16500
1600,105,2,3,2,2,1,0,1,0,Vila Olimpia/São Paulo,rent,apartment,-23.599033,-46.68352,5500
410,54,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,sale,apartment,-23.509932,-46.501116,210000
2278,90,1,2,1,2,0,1,0,0,Itaim Bibi/São Paulo,rent,apartment,-23.5944615,-46.6819371,10500
650,76,2,2,1,1,1,0,1,0,Santo Amaro/São Paulo,sale,apartment,-23.646543,-46.703921,680000
700,79,2,2,1,2,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6251021,-46.6930767,926012
600,63,2,1,0,1,0,0,1,0,Campo Limpo/São Paulo,sale,apartment,0.0,0.0,270000
1000,100,4,2,1,2,1,0,1,0,Barra Funda/São Paulo,rent,apartment,-23.5191501,-46.6751177,3500
365,58,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.550551,-46.460679,900
0,95,2,2,1,1,0,0,0,0,Ipiranga/São Paulo,rent,apartment,-23.5741024017,-46.6053390503,3200
534,88,2,3,2,2,1,1,1,0,Medeiros/São Paulo,sale,apartment,-23.179604,-46.996822,540000
500,55,2,2,1,1,1,0,1,0,Sacomã/São Paulo,rent,apartment,-23.6075672,-46.6004919,1600
380,66,3,2,1,1,1,0,1,0,Vila Sônia/São Paulo,sale,apartment,-23.591649,-46.738558,480000
0,93,3,2,1,2,1,0,1,0,Mandaqui/São Paulo,rent,apartment,-23.479782,-46.6443628,3000
1030,126,3,4,3,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5508976,-46.5433785,3500
1600,177,4,3,2,3,0,0,0,0,Vila Leopoldina/São Paulo,rent,apartment,-23.5253036,-46.732747,6000
800,47,1,1,0,1,0,0,1,0,Moema/São Paulo,sale,apartment,-23.6051367,-46.6697599,440000
1365,148,3,2,1,1,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.5395765,-46.6575241,1280000
340,50,2,1,0,1,1,0,0,0,Itaquera/São Paulo,sale,apartment,-23.5261701,-46.4470277,238000
1450,140,3,4,3,2,1,0,1,0,Ipiranga/São Paulo,rent,apartment,-23.5861956,-46.6086498,5000
650,59,2,2,1,1,1,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.5389927,-46.6470031,595000
350,50,2,1,0,1,0,0,1,0,Cachoeirinha/São Paulo,rent,apartment,-23.4660953,-46.6583797,1300
1400,128,4,4,3,2,0,0,1,0,Perdizes/São Paulo,sale,apartment,-23.5340109,-46.6646263,1500000
580,65,3,2,1,1,0,0,1,0,Freguesia do Ó/São Paulo,rent,apartment,-23.492706,-46.693066,2000
9500,452,4,3,2,4,1,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.5507556,-46.7195476,10000
1700,200,4,4,2,5,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.623756,-46.735924,2200
700,68,2,2,1,2,1,1,1,0,Bom Retiro/São Paulo,sale,apartment,-23.5246738,-46.6474398,435000
3900,360,3,2,1,3,0,0,1,0,Cursino/São Paulo,sale,apartment,-23.6129532,-46.6128951,1800000
437,49,1,2,1,1,1,1,1,0,Vila Andrade/São Paulo,rent,apartment,-23.630595,-46.738556,2400
0,48,2,2,1,1,0,0,0,0,Cidade Tiradentes/São Paulo,rent,apartment,-23.600057,-46.420926,750
270,55,2,2,1,1,0,0,1,0,José Bonifácio/São Paulo,sale,apartment,-23.5391141,-46.4317104,233999
0,158,4,3,2,3,1,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.556204,-46.67931,1250000
265,50,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,sale,apartment,-23.512746,-46.477783,320000
683,60,2,2,1,2,0,0,1,0,Consolação/São Paulo,rent,apartment,-23.5491612,-46.6542954,5000
0,82,3,2,1,2,0,0,1,0,Mandaqui/São Paulo,sale,apartment,-23.4732178,-46.6377828,630000
0,47,2,2,1,1,0,0,1,0,São Mateus/São Paulo,rent,apartment,-23.59346,-46.467708,1440
1700,177,3,4,3,4,0,0,0,0,Morumbi/São Paulo,rent,apartment,-23.6299661,-46.7332,4500
625,68,2,2,1,2,0,0,0,0,Vila Andrade/São Paulo,rent,apartment,-23.6235869,-46.7364344,1800
420,50,2,1,0,1,0,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.5001201,-46.6276055,450000
0,60,1,2,1,2,0,0,1,0,Vila Maria/São Paulo,rent,apartment,-23.5080478,-46.5827757,2500
1008,203,3,2,1,2,1,0,1,0,Jaraguá/São Paulo,rent,apartment,-23.524677,-46.647365,2600
0,90,1,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.456883,-46.401761,600
0,63,3,2,1,1,0,0,0,0,Itaim Paulista/São Paulo,sale,apartment,-23.5123198,-46.4186639,335000
646,65,2,2,1,1,1,1,0,0,Penha/São Paulo,rent,apartment,-23.52095,-46.544154,1350
0,80,2,2,1,1,0,0,0,0,Vila Maria/São Paulo,rent,apartment,-23.519577,-46.584927,1200
900,41,1,2,1,2,1,1,0,0,Vila Olimpia/São Paulo,rent,apartment,-23.60216,-46.674803,2492
550,90,2,2,1,1,0,1,0,0,Iguatemi/São Paulo,rent,apartment,-23.584482,-46.682312,4800
0,98,3,2,1,1,0,0,0,0,Água Rasa/São Paulo,sale,apartment,-23.556524,-46.579525,570000
200,30,1,1,0,0,1,0,0,0,República/São Paulo,sale,apartment,-23.5451599,-46.6439754,200000
250,45,2,2,1,1,0,0,0,0,Cidade Tiradentes/São Paulo,rent,apartment,-23.59477,-46.424304,700
0,50,2,2,1,1,0,0,0,0,Capão Redondo/São Paulo,sale,apartment,-23.661501,-46.774585,178000
2200,250,4,6,4,5,1,1,1,0,Perdizes/São Paulo,rent,apartment,-23.533033,-46.67824,15000
905,64,2,2,1,1,1,1,1,0,Saúde/São Paulo,rent,apartment,-23.6151,-46.629578,2000
436,48,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.601393,-46.573317,300000
568,30,1,1,0,1,0,0,1,0,Liberdade/São Paulo,rent,apartment,-23.5643393,-46.6350875,1200
500,60,2,2,1,1,0,0,0,0,Cachoeirinha/São Paulo,rent,apartment,-23.477175,-46.659144,1300
450,106,3,2,1,2,1,0,0,0,Cidade Ademar/São Paulo,sale,apartment,-23.6605957,-46.6674919,690000
485,62,2,1,0,1,1,0,0,0,Jaguaré/São Paulo,rent,apartment,0.0,0.0,1300
310,54,2,2,1,1,0,0,0,0,Jardim São Luis/São Paulo,sale,apartment,-23.655035,-46.7424,229000
360,50,2,1,0,1,1,0,1,0,Campo Limpo/São Paulo,sale,apartment,-23.6506472,-46.7683516,244000
660,44,1,1,0,1,0,0,0,0,Tucuruvi/São Paulo,rent,apartment,-23.485469,-46.6116883,1600
400,39,1,2,1,1,0,0,1,0,Bela Vista/São Paulo,rent,apartment,-23.554942,-46.638965,2100
752,86,3,2,1,2,1,1,1,0,Cambuci/São Paulo,rent,apartment,-23.576173,-46.623139,2900
450,65,3,2,1,1,1,0,1,0,Cidade Ademar/São Paulo,sale,apartment,-23.668748,-46.673438,310000
385,47,2,2,1,1,1,0,0,0,São Mateus/São Paulo,sale,apartment,-23.610669,-46.473907,220000
215,50,2,2,1,1,0,1,0,0,São Rafael/São Paulo,sale,apartment,-23.631982,-46.474931,210000
450,49,2,2,1,1,0,1,0,0,Freguesia do Ó/São Paulo,sale,apartment,-23.485739,-46.698242,250000
930,64,1,2,1,1,1,0,1,0,Vila Madalena/São Paulo,sale,apartment,-23.557813,-46.687291,630000
230,48,2,1,0,1,0,0,0,0,Artur Alvim/São Paulo,sale,apartment,0.0,0.0,180000
250,42,2,2,1,1,1,0,1,0,Sé/São Paulo,sale,apartment,-23.606131,-46.552166,225000
6000,319,3,4,3,5,0,1,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.5605148,-46.7008639,27000
